,index,ID,Strain,Model_name,Species,Reference,Trait,Latitude,Longitude,Kingdom,Phylum,Class,Order,Family,Genus,B0,B0_stderr,E,E stderr,T_pk,T_pk.stderr,E_D ,E_D.stderr,E_D_L,E_D_L stderr,Est.Tpk,Est.Tmin,Est.Tmax,Max response,Donor,Acceptor,Respiration.Type,R_Squared,AIC,BIC,Rank,Corrected,Optimal Conditions,Number of Data Points,Number of Variables
39,656,228.0,Acidianus infernus,schoolfield simple,acidianus infernus,"Segerer, A. et al 1986, 'Acidianus infernus gen. nov. sp. nov. and Acidianus brierleyi comb. nov. : Facultatively Aerobic, Extremely Acidophilic Thermophilic Sulfur-Metabolizing Archaebacteria' INTERNATIONAL JOURNAL OF SYSTEMATIC BACTERIOLOGY 36 (559-564) ",Specific Growth Rate,,,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,-2.5338954583784954,0.0,0.43550659218577303,0.0,NA,NA,1210.9190758928028,0.0,NA,NA,375.4735000000113,367.5735000000095,375.57350000001134,12.264447481522543,Na,Sulfur,C19,0.8650659903728409,7.256822730031308,8.215620076171582,2.0,False,True,6.0,4.0
40,657,228.0,Acidianus infernus,schoolfield,acidianus infernus,"Segerer, A. et al 1986, 'Acidianus infernus gen. nov. sp. nov. and Acidianus brierleyi comb. nov. : Facultatively Aerobic, Extremely Acidophilic Thermophilic Sulfur-Metabolizing Archaebacteria' INTERNATIONAL JOURNAL OF SYSTEMATIC BACTERIOLOGY 36 (559-564) ",Specific Growth Rate,,,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,-2.0375640559925072,0.0,0.3982349603152159,0.0,NA,NA,480105.8963949808,0.0,-6.028718326481423,0,366.6735000000093,358.47350000000745,366.6735000000093,9.741118303817785,Na,Sulfur,C19,-0.42222532509825483,26.46099232911494,27.003308613711326,3.0,False,True,6.0,6.0
41,1479,515.0,Acidianus manzaensis,schoolfield two factor,acidianus manzaensis,"Yoshida, N., Nakasato, M., Ohmura, N., Ando, A., Saiki, H., Ishii, M., & Igarashi, Y. (2006). Acidianus manzaensis sp. nov., a novel thermoacidophilic Archaeon growing autotrophically by the oxidation of H2 with the reduction of Fe 3+. Current Microbiology, 53(5), 406?411.",Specific Growth Rate,40.27,140.8,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,-6.54079146553357,1.2520360624930897,0.7225257267864754,0.14796135527022197,352.0358709678443,0.9239659069822294,3.267852831999388,0.456290017423204,NA,NA,352.0619000000077,344.661900000006,357.46190000000894,1.0894424717583804,Hydrogen,Ferric Iron,F3,0.9919887186877346,-29.114843698965934,-29.067654136795433,1.0,False,True,5.0,4.0
42,1480,515.0,Acidianus manzaensis,schoolfield simple,acidianus manzaensis,"Yoshida, N., Nakasato, M., Ohmura, N., Ando, A., Saiki, H., Ishii, M., & Igarashi, Y. (2006). Acidianus manzaensis sp. nov., a novel thermoacidophilic Archaeon growing autotrophically by the oxidation of H2 with the reduction of Fe 3+. Current Microbiology, 53(5), 406?411.",Specific Growth Rate,40.27,140.8,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,-6.540865079076001,1.251955058924241,0.7225347423860577,0.14795306785555953,NA,NA,3.2678229749828915,0.45633634241531557,NA,NA,352.0619000000077,344.661900000006,357.46190000000894,1.0894440096756024,Hydrogen,Ferric Iron,F3,0.9919887183740556,-29.114843692076313,-29.06765412990581,2.0,False,True,5.0,4.0
43,240,82.0,Acidianus sp. ALE1,schoolfield two factor,acidianus sp. ale1,"2013,  Giaveno, M.A et al., 'Physiologic Versatility and Growth Flexibility as the Main Characteristics of a Novel Thermoacidophilic Acidianus Strain Isolated from Copahue Geothermal Area in Argentina', ENVIRONMENTAL MICROBIOLOGY, 65, (336?346)",Specific Growth Rate,37.48,71.5,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,-3.5493006283869732,0.8420917810285083,0.48163671346821546,0.09670396517267335,352.3515375922503,11324170.054235535,52.417712348056405,642928147.536453,NA,NA,352.3196000000088,345.91960000000734,353.119600000009,2.8274017818845105,Hydrogen,Ferric Iron,F3,0.9752727760166966,-15.851889116567136,-15.804699554396635,1.0,False,True,5.0,4.0
44,241,82.0,Acidianus sp. ALE1,schoolfield simple,acidianus sp. ale1,"2013,  Giaveno, M.A et al., 'Physiologic Versatility and Growth Flexibility as the Main Characteristics of a Novel Thermoacidophilic Acidianus Strain Isolated from Copahue Geothermal Area in Argentina', ENVIRONMENTAL MICROBIOLOGY, 65, (336?346)",Specific Growth Rate,37.48,71.5,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,-3.549301736334933,1.1849497929953319,0.4816368454307962,0.14381782440441737,NA,NA,34.567128488485636,3953882.4422772103,NA,NA,351.9196000000087,345.3196000000072,352.9196000000089,2.7573095624857387,Hydrogen,Ferric Iron,F3,0.9752726966574495,-15.851884421220518,-15.804694859050016,2.0,False,True,5.0,4.0
45,932,328.0,Acidianus_brierleyi,schoolfield simple,acidianus brierleyi,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",Sulphur Oxidation Rate,,,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,-7.854636672906898,0.4277086383190689,0.6715769401519265,0.05440855949484596,NA,NA,3.3737099445948733,0.5572453511924098,NA,NA,349.38900000001115,341.88900000000945,354.68900000001236,0.15705082262116796,Na,Na,C19,0.9738997143516359,-179.3030806800393,-172.5808857842071,1.0,False,True,19.0,4.0
46,933,328.0,Acidianus_brierleyi,schoolfield two factor,acidianus brierleyi,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",Sulphur Oxidation Rate,,,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,-7.854684294113604,0.4277441418035721,0.6715833674525814,0.054413114904423986,349.4145005682431,0.5954150786038029,3.373628852032506,0.5571626943597887,NA,NA,349.38900000001115,341.88900000000945,354.68900000001236,0.15705052359735527,Na,Na,C19,0.9738997057182198,-179.30308067945555,-172.58088578362336,2.0,False,True,19.0,4.0
47,934,328.0,Acidianus_brierleyi,schoolfield,acidianus brierleyi,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",Sulphur Oxidation Rate,,,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,-1.5781176396257117,6.617447179095327,4.5415320060193665e-08,0.32808903040587944,NA,NA,31.188019406979752,16507.53794612437,-0.9805227796162411,0.25981780118992737,354.4890000000123,343.8890000000099,355.88900000001263,0.1637924709586834,Na,Na,C19,0.97706688432595,-177.77903984503874,-169.16796699087365,3.0,False,True,19.0,6.0
48,171,59.0,Acidibacter ferrireducens,schoolfield simple,acidibacter ferrireducens,"2014,  Falagan, C. & Johnson, DB., 'Acidibacter ferrireducens gen. nov., sp. nov.: an acidophilic ferriciron-reducing gammaproteobacterium', Extremophiles, 18, (1067?1073)",Specific Growth Rate,37.46066,6.49031,Bacteria,Proteobacteria,Gammaproteobacteria,,,Acidibacter,-6.288463750058208,1.8087925178973625,1.553544329900932,0.432565969287284,NA,NA,4.66005340346738,0.5415795642626012,NA,NA,307.6216000000049,304.42160000000416,310.3216000000055,2.009087093706184,Glucose,Ferric Iron,Aerobic,0.9754985236017485,-25.655051768669168,-23.925501023392602,1.0,False,True,7.0,4.0
49,172,59.0,Acidibacter ferrireducens,schoolfield two factor,acidibacter ferrireducens,"2014,  Falagan, C. & Johnson, DB., 'Acidibacter ferrireducens gen. nov., sp. nov.: an acidophilic ferriciron-reducing gammaproteobacterium', Extremophiles, 18, (1067?1073)",Specific Growth Rate,37.46066,6.49031,Bacteria,Proteobacteria,Gammaproteobacteria,,,Acidibacter,-6.288473121677833,1.8088118197209953,1.553546605903115,0.432570379657952,307.61114940863933,0.45947622820281714,4.6600503044519055,0.5415665409241986,NA,NA,307.6216000000049,304.42160000000416,310.3216000000055,2.0090870648210144,Glucose,Ferric Iron,Aerobic,0.9754985187139774,-25.655051768281005,-23.92550102300444,2.0,False,True,7.0,4.0
50,173,59.0,Acidibacter ferrireducens,schoolfield,acidibacter ferrireducens,"2014,  Falagan, C. & Johnson, DB., 'Acidibacter ferrireducens gen. nov., sp. nov.: an acidophilic ferriciron-reducing gammaproteobacterium', Extremophiles, 18, (1067?1073)",Specific Growth Rate,37.46066,6.49031,Bacteria,Proteobacteria,Gammaproteobacteria,,,Acidibacter,-5.886430503660526,831936.4909913613,1.5394691965717802,18050.717395870783,NA,NA,4.646557738969748,18051.076780299816,-0.047735124339038815,26052.424098886164,307.6216000000049,304.42160000000416,310.3216000000055,2.0090690677784435,Glucose,Ferric Iron,Aerobic,0.9754970397926807,-21.65456558959481,-20.033194546207618,3.0,False,True,7.0,6.0
51,348,122.0,Acidicaldus organivorus,schoolfield two factor,acidicaldus organivorans,"2006, Johnson, D. et al, 'Isolation and characterization of Acidicaldus organivorus, gen. nov., sp. nov.: a novel sulfur-oxidizing, ferric iron-reducing thermo-acidophilic heterotrophic Proteobacterium', Arch Microbiol, 185 (212?221)",Specific Growth Rate,44.0,110.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidicaldus,-13.134715430650276,inf,1.7188362408384896,inf,325.1348330094562,inf,2.643850945945516,inf,NA,NA,325.087000000005,319.8870000000038,331.48700000000645,0.08101804726418306,Na,Ferric Iron,Aerobic,1.0,-274.14118922761224,-275.2097174220128,1.0,False,True,4.0,4.0
52,349,122.0,Acidicaldus organivorus,schoolfield simple,acidicaldus organivorans,"2006, Johnson, D. et al, 'Isolation and characterization of Acidicaldus organivorus, gen. nov., sp. nov.: a novel sulfur-oxidizing, ferric iron-reducing thermo-acidophilic heterotrophic Proteobacterium', Arch Microbiol, 185 (212?221)",Specific Growth Rate,44.0,110.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidicaldus,-13.006971463260909,inf,1.696791114206465,inf,NA,NA,2.6346680093891273,inf,NA,NA,325.187000000005,319.8870000000038,331.48700000000645,0.0810364932676521,Na,Ferric Iron,Aerobic,0.9999787806626304,-69.84053794104024,-70.90906613544078,2.0,False,True,4.0,4.0
53,620,216.0,Acidilobus aceticus,schoolfield two factor,acidilobus aceticus,"Prokofeva, M. I., Miroshnichenko, M. L., Kostrikina, N. A., Chernyh, N. A., Kuznetsov, B. B., Tourova, T. P., & Bonch-Osmolovskaya, E. A. (2000). Acidilobus aceticus gen. nov., s.p. nov., a novel anaerobic thermoacidophilic archaeon from continental hot vents in Kamchatka. International Journal of Systematic and Evolutionary Microbiology, 50(6), 2001?2008.",Specific Growth Rate,,,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,-17.67437598207643,3.213462313563929,2.054075671604757,0.3527185805124186,357.47652627823777,0.3088082768867601,3.230294698294232,0.14404152164677977,NA,NA,357.50060000000553,352.30060000000435,363.70060000000694,6.648345863807598,Starch,Acetyl-Phosphate,Fermentation,0.9974486197964524,-18.844634113878712,-18.79744455170821,1.0,False,True,5.0,4.0
54,621,216.0,Acidilobus aceticus,schoolfield simple,acidilobus aceticus,"Prokofeva, M. I., Miroshnichenko, M. L., Kostrikina, N. A., Chernyh, N. A., Kuznetsov, B. B., Tourova, T. P., & Bonch-Osmolovskaya, E. A. (2000). Acidilobus aceticus gen. nov., s.p. nov., a novel anaerobic thermoacidophilic archaeon from continental hot vents in Kamchatka. International Journal of Systematic and Evolutionary Microbiology, 50(6), 2001?2008.",Specific Growth Rate,,,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,-13.619208865451938,4.120044464780694,1.6088948992523062,0.4482410862811109,NA,NA,3.3953712829398386,0.5053650127253174,NA,NA,357.8006000000056,352.70060000000444,363.0006000000068,6.764000825031302,Starch,Acetyl-Phosphate,Fermentation,0.9920858920531452,-13.172732994568651,-13.12554343239815,2.0,False,True,5.0,4.0
55,97,33.0,Acidilobus sulfurireducens,schoolfield two factor,acidilobus sulfurireducens,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",Specific Growth Rate,44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,-37.718825892122275,29.720135489917077,3.9688917258156273,3.1904268484012817,353.44872763362144,1.0431619596935875,7.138179808144017,2.0118692906113904,NA,NA,353.45000000000755,351.150000000007,355.9500000000081,0.7900229884627814,Na,Sulfur,C19,0.8245100948010747,-27.82028386626076,-25.42307615786158,1.0,False,True,8.0,4.0
56,98,33.0,Acidilobus sulfurireducens,schoolfield simple,acidilobus sulfurireducens,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",Specific Growth Rate,44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,-28.36952043113639,23.082553980399734,2.9653099047744256,2.4748186585696996,NA,NA,6.863242021809917,1.6438176736289938,NA,NA,353.7500000000076,351.150000000007,356.15000000000816,0.7795683010783117,Na,Sulfur,C19,0.8179969646982166,-27.506284857029264,-25.109077148630085,2.0,False,True,8.0,4.0
57,99,33.0,Acidilobus sulfurireducens,schoolfield,acidilobus sulfurireducens,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",Specific Growth Rate,44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,-0.196974684100395,1360.5752385094863,0.082057358022945,140.83591318236049,NA,NA,3.969403576468424,110.87100662473149,-4.776980090930578,88.4037057658845,353.45000000000755,351.050000000007,356.15000000000816,0.77759013530108,Na,Sulfur,C19,0.8099582175657832,-23.219822055649807,-20.66373126389096,3.0,False,True,8.0,6.0
58,103,35.0,Acidilobus sulfurireducens,schoolfield two factor,acidilobus sulfurireducens,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",Sulphide Production,44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,-35.676221625971394,16.60828427414788,4.637318464115534,1.7883624641499019,352.83722400731415,0.448509353649195,7.414517943110527,1.3177631293350536,NA,NA,352.8500000000074,350.6500000000069,355.450000000008,2496.3601677403553,Na,Sulfur,,0.967954535233408,88.32621080822034,90.72341851661952,1.0,False,True,8.0,4.0
59,104,35.0,Acidilobus sulfurireducens,schoolfield simple,acidilobus sulfurireducens,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",Sulphide Production,44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,-16.735653312335035,12.314699794310407,2.5935055061801946,1.3233610435667618,NA,NA,6.695824238331349,0.9869420772551548,NA,NA,353.45000000000755,350.6500000000069,355.9500000000081,2415.2061955582367,Na,Sulfur,,0.9481364877214725,92.25092365709631,94.64813136549549,2.0,False,True,8.0,4.0
60,105,35.0,Acidilobus sulfurireducens,schoolfield,acidilobus sulfurireducens,"2007,  Boyd, E. et al, 'Isolation, Characterization, and Ecology of Sulfur-Respiring Crenarchaea Inhabiting Acid-Sulfate-Chloride-Containing Geothermal Springs in Yellowstone National Park', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 73 (6669<U+0096>6677)",Sulphide Production,44.43,110.42,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,8.490589693364601,581.1660020150257,4.156161124824198e-05,60.37694310715568,NA,NA,3.630849694368721,43.64400706445921,-6.041033039641703,29.35501179715586,352.8500000000074,350.45000000000687,355.550000000008,2456.9741560317134,Na,Sulfur,,0.9606574352007016,93.97575995505574,96.53185074681458,3.0,False,True,8.0,6.0
61,207,71.0,Acidimicrobium ferrooxidans,schoolfield two factor,acidimicrobium ferrooxidans,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304?1314)",Time To Double Fe3+ concentration,,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,-5.337690061691956,2.056271387763194,0.8609561421573698,0.6526594196057405,318.9001609874745,3.4261087620465878,1.0568957059074089,0.3161301521267583,NA,NA,318.87730000000795,305.3773000000049,339.2773000000126,0.16911248798747924,Na,Sulfur,F4,0.8548887013004665,-151.7771850233924,-145.3253262339116,1.0,False,True,18.0,4.0
62,208,71.0,Acidimicrobium ferrooxidans,schoolfield,acidimicrobium ferrooxidans,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304?1314)",Time To Double Fe3+ concentration,,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,-1.7522151526566627,0.0,2.522836051177535e-09,0.0,NA,NA,11.160935279228841,0.0,-1.4369617087537665,0,NA,NA,NA,NA,Na,Sulfur,F4,0.8479545898436844,-146.93688602531594,-138.70428372004278,2.0,False,True,18.0,6.0
63,209,71.0,Acidimicrobium ferrooxidans,schoolfield simple,acidimicrobium ferrooxidans,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304?1314)",Time To Double Fe3+ concentration,,,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,-2.940684923871276,0.0,0.18856945010351578,0.0,NA,NA,12.584246658650516,0.0,NA,NA,NA,NA,NA,NA,Na,Sulfur,F4,0.6996911287203994,-138.68396243948422,-132.2321036500034,3.0,False,True,18.0,4.0
